Carimbo de data/hora,Tem um Assistente de Voz Virtual?,"Se sim, qual? ",Utiliza o Assistente de Voz Virtual? , [O assistente de voz virtual é útil para mim], [O assistente de voz virtual pode ajudar-me em várias tarefas], [O meu assistente de voz virtual oferece-me boa qualidade de informação], [A minha eficiência em tempo melhora quando procuro por informação no assistente de voz virtual]," [No geral, considero o assistente de voz virtual uma ferramenta útil]", [Aprender a usar o meu assistente de voz virtual foi fácil para mim], [As minhas interações com o assistente de voz virtual são claras e compreensíveis], [Considero o assistente de voz virtual fácil de usar], [Considero fácil tornar-me habilidoso no uso do assistente de voz virtual], [Pessoas que são importantes para mim pensam que devia usar um assistente de voz virtual], [Pessoas que influenciam as minhas decisões pensam que devia usar um assistente de voz virtual], [As pessoas de quem eu gosto utilizam um assistente de voz virtual]," [Quando interajo com o assistente de voz virtual, sinto como se estivesse a falar com uma pessoa real]"," [Quando interajo com o assistente de voz virtual, experiencio uma sensação de sociabilidade]", [Quando interajo com o assistente de voz virtual sinto uma sensação de contacto humano], [Quando interajo com o assistente de voz virtual sinto uma sensação de sensibilidade humana], [Considero que o assistente de voz virtual tem características que associo aos humanos], [Considero que o assistente de voz virtual tem intenções semelhantes às dos humanos], [Sinto que posso comunicar com o assistente de voz virtual de forma natural e humana], [Sinto-me mais próximo do assistente de voz virtual em relação a outras tecnologias], [Sinto que o assistente de voz virtual me trata de forma mais humana do que outras tecnologias], [Considero agradável interagir com o assistente de voz virtual], [Sinto que o assistente de voz virtual me compreende], [O assistente de voz virtual facilita a minha comunicação com outras pessoas], [O assistente de voz virtual permite-me ter mais interações sociais de qualidade], [Acredito que esta tecnologia do assistente de voz virtual é segura], [Preocupa-me que as minhas informações pessoais armazenadas no assistente de voz virtual possam ser roubadas], [Preocupo-me que o assistente de voz virtual possa recolher demasiada informação sobre mim], [Tenho confiança que o assistente de voz virtual protege as informações pessoais que divulgo com ele], [Sinto segurança em partilhar informação pessoal com o assistente de voz virtual], [Considero que o assistente de voz virtual me garante um estado de cibersegurança], [Considero o assistente de voz virtual eficaz em detetar e prevenir ameaças à minha cibersegurança], [O fator da cibersegurança é importante para o meu uso do assistente de voz virtual], [Considero que me coloco em risco quando utilizo tecnologia inovadora como o assistente de voz virtual], [Considero que me coloco em risco quando utilizo tecnologia que envolvem os meus dados pessoais como o assistente de voz virtual], [Sinto a minha privacidade em risco durante a utilização do assistente de voz virtual], [Procuro informar-me sobre os riscos associados à utilização do assistente de voz virtual], [Acredito que um assistente de voz virtual possa vir a ser útil para mim], [Acredito que um assistente de voz virtual possa ajudar-me em várias tarefas], [Acredito que um assistente de voz virtual oferece boa qualidade de informação ao utilizador], [A minha eficiência em tempo poderia ser melhorada se utilizasse um assistente de voz virtual para procurar por informação ]," [No geral, vejo os assistentes de voz virtuais como uma ferramenta útil]", [Acredito que seja fácil aprender a utilizar um assistente de voz virtual], [Acredito ser possível ter interações claras e compreensíveis com um assistente de voz virtual], [Acredito que um assistente de voz virtual seja fácil de usar], [Acredito que seja fácil tornar-me habilidoso no uso de um assistente de voz virtual], [Pessoas que são importantes para mim pensam que devia usar um assistente de voz virtual], [Pessoas que influenciam as minhas decisões pensam que devia usar um assistente de voz virtual], [As pessoas de quem eu gosto utilizam um assistente de voz virtual], [Acredito que os assistentes de voz virtuais dão a sensação de se tratarem de uma pessoa real], [Acredito que os assistentes de voz virtuais dão a sensação de sociabilidade aos utilizadores], [Acredito que os assistentes de voz virtuais oferecem a sensação de contacto humano aos utilizadores], [Acredito que os assistentes de voz virtuais oferecem a sensação de sensibilidade humana aos utilizadores], [Acredito que os assistente de voz virtuais têm características que associo aos humanos], [Acredito que o assistente de voz virtual tem intenções semelhantes às dos humanos], [Acredito ser possível comunicar com um assistente de voz virtual de forma natural e humana], [Acredito que a minha proximidade com um assistente de voz virtual possa ser maior do que com outras tecnologias], [Parece ser agradável interagir com um assistente de voz virtual], [Acredito que um assistente de voz virtual me consiga compreender], [Acredito que um assistente de voz virtual me pode facilitar a comunicação com outras pessoas], [Acredito que um assistente de voz virtual me permita ter mais mais interações sociais de qualidade], [Acredito que esta tecnologia do assistente de voz virtual possa ser segura], [Preocupa-me a possibilidade das minhas informações pessoais armazenadas num assistente de voz virtual poderem ser roubadas], [Preocupa-me que um assistente de voz virtual possa recolher demasiada informação sobre mim], [Acredito que um assistente de voz virtual consegue proteger as informações pessoais que possa divulgar com ele], [Acredito que os assistentes de voz virtuais oferecem um estado de cibersegurança aos utilizadores], [Acredito que um assistente de voz virtual possa ser eficaz em detetar e prevenir ameaças à minha cibersegurança], [A perceção da cibersegurança é importante para a minha futura compra/utilização de um assistente de voz virtual], [Acredito que me coloco em risco se utilizar tecnologia inovadora como um assistente de voz virtual], [Acredito que me coloco em risco se utilizar tecnologia que envolvem os meus dados pessoais como um assistente de voz virtual], [Considero que a minha privacidade vai estar em risco case utilize um assistente de voz virtual], [Informo-me sobre os riscos associados à utilização de um assistente de voz virtual],Idade,Sexo,Habilitações Literárias,"Se vive em Portugal, em que zona? "
2023/04/07 15:19:17,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,"Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo completamente,Concordo completamente,"Não concordo, nem discordo",Concordo completamente,"Não concordo, nem discordo",18-29,Feminino,Mestrado,Norte
2023/04/07 15:23:42,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Concordo,"Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Discordo,Discordo completamente,Discordo,Discordo,Discordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",18-29,Masculino,Licenciatura,Norte
2023/04/07 15:26:06,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo completamente,Concordo,Concordo completamente,Concordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo,Discordo,Discordo completamente,Discordo completamente,Discordo,Discordo completamente,Discordo,Discordo completamente,Concordo completamente,Discordo completamente,Concordo,Discordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Discordo,Discordo completamente,Discordo completamente,Concordo,Concordo,Concordo,Concordo,Concordo,18-29,Feminino,Licenciatura,Norte
2023/04/07 16:48:06,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Discordo completamente,Discordo completamente,"Não concordo, nem discordo",Discordo,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo,Discordo completamente,"Não concordo, nem discordo",Discordo completamente,Concordo completamente,Concordo completamente,Concordo,Discordo,Discordo,Concordo,Concordo completamente,Concordo,"Não concordo, nem discordo",Concordo,Concordo completamente,30-39,Feminino,Licenciatura,Norte
2023/04/07 16:48:50,Sim,Google Assistant,Sim,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo completamente,Discordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo completamente,"Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Discordo,Discordo,Concordo,Concordo,"Não concordo, nem discordo",Discordo,Discordo,Discordo,Discordo,Concordo completamente,Discordo completamente,Discordo,Discordo completamente,Discordo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40-49,Masculino,Licenciatura,Norte
2023/04/07 16:56:11,Sim,Apple Siri,Sim,Concordo,Concordo,Discordo,Concordo,Concordo,Concordo completamente,Concordo,Concordo completamente,Concordo completamente,Concordo,Concordo,Concordo,Concordo,Discordo,Discordo,Discordo,Concordo,Discordo completamente,Concordo,Discordo completamente,Discordo completamente,Concordo,Concordo,Concordo,Discordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Discordo,Discordo completamente,Discordo,"Não concordo, nem discordo",Concordo,Discordo,Discordo,Concordo,"Não concordo, nem discordo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-29,Feminino,Licenciatura,Sul
2023/04/07 17:15:30,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discordo,Discordo,"Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,"Não concordo, nem discordo",Discordo completamente,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Discordo,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,Concordo,Discordo,18-29,Masculino,Ensino Secundário,Norte
2023/04/07 17:16:31,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Discordo,Discordo,Discordo,Discordo completamente,Concordo,Discordo,Concordo,Concordo,Discordo completamente,Discordo completamente,Discordo completamente,Discordo,Discordo,Discordo,Discordo,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Concordo,Concordo,Concordo,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Concordo,Concordo,Concordo,Concordo,30-39,Feminino,Ensino Secundário,Sul
2023/04/07 17:18:28,Sim,Google Assistant,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Concordo,Discordo,Discordo,Discordo,Concordo completamente,Discordo completamente,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,18-29,Feminino,Licenciatura,Norte
2023/04/07 17:34:40,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discordo,Discordo,Discordo,Discordo,Discordo,Concordo,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Discordo,Discordo,Discordo,Discordo,Concordo completamente,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,> 60,Feminino,Ensino Básico,Sul
2023/04/07 17:41:09,Sim,Samsung Bixby,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Discordo,Concordo,Concordo,Discordo,Concordo,Discordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo completamente,Concordo completamente,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo completamente,"Não concordo, nem discordo",Concordo completamente,30-39,Masculino,Pós-Graduação,Sul
2023/04/07 18:03:40,Sim,"Google Assistant, Samsung Bixby",Sim,Concordo completamente,Concordo,Concordo,Concordo completamente,Concordo completamente,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Discordo completamente,Discordo completamente,Discordo,Discordo completamente,Discordo completamente,Discordo completamente,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Discordo,Concordo,Concordo completamente,Concordo completamente,Discordo,Discordo completamente,Discordo,Discordo,Concordo completamente,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40-49,Masculino,Ensino Secundário,Norte
2023/04/07 18:25:17,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Concordo,Discordo completamente,Discordo completamente,Discordo completamente,Discordo,Concordo,Concordo,Discordo,Discordo,Discordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Discordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo",18-29,Feminino,Mestrado,Norte
2023/04/07 18:31:31,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Discordo completamente,Discordo completamente,Discordo completamente,"Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Discordo,Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo completamente,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Concordo completamente,18-29,Feminino,Pós-Graduação,Norte
2023/04/07 18:42:20,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo completamente,Concordo,Concordo completamente,Discordo,Discordo,Concordo,Concordo completamente,"Não concordo, nem discordo",Concordo,Concordo,Concordo,50-59,Feminino,Ensino Secundário,Norte
2023/04/07 18:43:05,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discordo,Discordo,"Não concordo, nem discordo",Discordo,Discordo completamente,Concordo,Discordo,Concordo,Concordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo completamente,Discordo,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo,Discordo,Discordo completamente,Discordo,Concordo completamente,Concordo completamente,Concordo completamente,Discordo completamente,Discordo,Discordo,Discordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,18-29,Masculino,Licenciatura,Norte
2023/04/07 18:57:18,Sim,Apple Siri,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Discordo,Concordo,Discordo,Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Discordo,Discordo,Discordo,Discordo completamente,Discordo completamente,Discordo,Discordo completamente,Discordo,Discordo,Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Discordo,Discordo,Discordo,"Não concordo, nem discordo",Discordo,40-49,Masculino,Licenciatura,Norte
2023/04/07 19:13:01,Sim,Apple Siri,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discordo,Discordo,Discordo,Discordo,Discordo,Concordo,Discordo,Concordo,Concordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Concordo completamente,Concordo,Concordo,Concordo,Concordo,18-29,Feminino,Licenciatura,Centro
2023/04/07 19:38:16,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discordo,Discordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Discordo completamente,Discordo completamente,Discordo,Discordo completamente,Concordo,Concordo,Discordo,Discordo completamente,Discordo completamente,"Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Discordo,"Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,50-59,Feminino,Ensino Secundário,Norte
2023/04/07 19:50:02,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Discordo,Discordo,Discordo,Concordo,Concordo completamente,Concordo completamente,Discordo completamente,Discordo,Discordo,Discordo,Concordo,Concordo,Concordo,Concordo completamente,> 60,Feminino,Pós-Graduação,Norte
2023/04/07 20:15:32,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Concordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",50-59,Feminino,Licenciatura,Norte
2023/04/07 20:21:08,Sim,Amazon Alexa,Sim,Concordo,Concordo completamente,Concordo completamente,Concordo completamente,Concordo,Concordo,Concordo,Concordo completamente,Concordo completamente,Discordo,Discordo,"Não concordo, nem discordo",Concordo,Concordo completamente,Concordo completamente,Concordo,Concordo,Discordo,Concordo completamente,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo completamente,Concordo,Concordo completamente,Concordo completamente,Concordo completamente,Discordo,Discordo,Discordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-39,Masculino,Mestrado,Ilhas
2023/04/07 20:25:47,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Concordo completamente,Concordo,"Não concordo, nem discordo",Concordo,Concordo completamente,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Discordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Discordo,Discordo,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,18-29,Feminino,Licenciatura,Centro
2023/04/07 20:30:26,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo completamente,"Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,Concordo completamente,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",18-29,Masculino,Licenciatura,Sul
2023/04/07 20:34:44,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Discordo completamente,Concordo,Concordo,Concordo,Concordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Discordo,Discordo,Discordo,"Não concordo, nem discordo",50-59,Masculino,Licenciatura,Norte
2023/04/07 20:51:48,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discordo,Discordo,"Não concordo, nem discordo",Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo",Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,Concordo,"Não concordo, nem discordo",Concordo completamente,Concordo completamente,Concordo,"Não concordo, nem discordo",Discordo,Discordo,Concordo,Concordo,Concordo completamente,Concordo,Discordo,30-39,Feminino,Ensino Secundário,Norte
2023/04/07 21:02:02,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Discordo,Discordo,"Não concordo, nem discordo",Discordo completamente,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",Concordo,Concordo completamente,Concordo completamente,Concordo completamente,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo completamente,Concordo,"Não concordo, nem discordo",50-59,Masculino,Ensino Secundário,Norte
2023/04/07 21:02:10,Sim,Google Assistant,Sim,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Discordo,Discordo,Concordo,Concordo,Discordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,Concordo,Discordo,Discordo,Discordo,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40-49,Masculino,Licenciatura,Norte
2023/04/07 21:47:12,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo completamente,Concordo,Concordo completamente,Concordo completamente,Concordo,Concordo,Concordo,Concordo,Concordo completamente,Concordo,Concordo completamente,Concordo completamente,Concordo,Concordo completamente,Concordo completamente,Concordo,"Não concordo, nem discordo",Concordo completamente,Concordo,Concordo,Concordo completamente,Concordo,"Não concordo, nem discordo",Concordo,Concordo completamente,Concordo completamente,Concordo,Concordo completamente,Concordo completamente,Concordo,18-29,Masculino,Pós-Graduação,Norte
2023/04/07 21:51:12,Sim,Apple Siri,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discordo,"Não concordo, nem discordo",Concordo,Discordo,"Não concordo, nem discordo",Concordo completamente,"Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Discordo,Discordo,Discordo completamente,Concordo,Concordo,"Não concordo, nem discordo",Concordo,Discordo,"Não concordo, nem discordo",Concordo,Concordo,Concordo,"Não concordo, nem discordo",Discordo,Discordo completamente,Concordo,Concordo completamente,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo completamente,Discordo,Concordo,Discordo,"Não concordo, nem discordo",< 18,Feminino,Ensino Secundário,Norte
2023/04/07 21:51:31,Sim,Google Assistant,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Não concordo, nem discordo",Concordo,Discordo,Concordo,Concordo,Concordo,Discordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Discordo,Discordo completamente,"Não concordo, nem discordo",Discordo,Discordo,Discordo,Concordo,Concordo,Concordo,Discordo,Discordo,Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo",Discordo,"Não concordo, nem discordo",40-49,Feminino,Ensino Secundário,Norte
2023/04/07 22:13:53,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordo,Concordo completamente,Concordo,Concordo,Concordo,"Não concordo, nem discordo",Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,Discordo,"Não concordo, nem discordo",Discordo,Discordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Discordo completamente,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",> 60,Masculino,Ensino Secundário,Não vivo em Portugal
2023/04/07 22:16:38,Não,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,"Não concordo, nem discordo",Concordo,Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Discordo,Discordo,Discordo,Concordo,Concordo,Concordo completamente,"Não concordo, nem discordo","Não concordo, nem discordo","Não concordo, nem discordo",Concordo,Concordo,Concordo,Concordo,Concordo,50-59,Masculino,Licenciatura,Norte
